"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","attachments/0/style_list/5","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
"share","fallback",,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=3719225134996861","12","2024-05-29T10:52:24.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzM3MTkyMjUxMzQ5OTY4NjE=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMzcxOTIyNTEzNDk5Njg2MQ==","52","100064957951102","ABS-CBN News","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/352224047_1003697454336698_1982958854755468083_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1ooAzOCXHtEQ7kNvgH81xqs&_nc_ht=scontent-ord5-2.xx&oh=00_AYBCFIQrzHALsPu4T_YgipNQrs2lsJp0V7ICk5gFAE7piw&oe=6661E558","https://www.facebook.com/abscbnNEWS",,"Basahin: 
https://abscbn.news/4e2Tpir",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=3297387837230714","17","2024-05-29T16:00:16.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzMyOTczODc4MzcyMzA3MTQ=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMzI5NzM4NzgzNzIzMDcxNA==","1985","100044303082446","Jace Roque","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/438305727_977199163766844_8024558124385579968_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TA520T3Fv5gQ7kNvgFLRJqA&_nc_ht=scontent-ord5-1.xx&oh=00_AYBuR4T39BNLog7iB_dL01fOEIboroE1xwD8nMlfrqNp4g&oe=6661EC70","https://www.facebook.com/JaceRoqueOfficial",,"May we remind Senator Villar that her duty is to serve the people and not to put her personal interests at the forefront.",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1421582835150807","37","2024-05-29T11:18:47.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzE0MjE1ODI4MzUxNTA4MDc=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTQyMTU4MjgzNTE1MDgwNw==","1701","1375822983","Rey-an Moreno","https://scontent-ord5-1.xx.fbcdn.net/v/t1.18169-1/12219565_10205170935017730_2885752332861376840_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ym4Wn6TpKDkQ7kNvgG5rSgl&_nc_ht=scontent-ord5-1.xx&oh=00_AYAQ2LcAkxvjFIDtt_vosxtQ80ee6sHhgVCm5EoqzG5lQg&oe=66838B26","https://www.facebook.com/reyan.moreno",,"Pag kakaintindi ata nila sa divorce e kapag naging batas na, LAHAT ng kinasal at kasal e REQUIRED na paghiwalayin",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1853959861722112","8","2024-05-29T11:20:31.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzE4NTM5NTk4NjE3MjIxMTI=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTg1Mzk1OTg2MTcyMjExMg==","621","1268442335","Siê Ramos","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/440321238_10231595983663852_7154663148417688406_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=asnN5ZDXmVcQ7kNvgFOWrzm&_nc_ht=scontent-ord5-2.xx&oh=00_AYCcaQq2c4RLUpZowsJBpz6Y_ba7Q8I4EDyRYyjB_orG-Q&oe=6661E2BD",,,"Syempre wala siya paki sa inyo basta siya happy",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=453380507276154","11","2024-05-29T11:21:43.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzQ1MzM4MDUwNzI3NjE1NA==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNDUzMzgwNTA3Mjc2MTU0","372","100002125756674","Myrene Lemi Bilog","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/426587083_7186602464753874_7690267854189564223_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2tPK9LyoBUMQ7kNvgHdLrNK&_nc_ht=scontent-ord5-1.xx&oh=00_AYAdSlLsCpWJGBbQcH1NzGAxp7ZC1zhUMEp0NH0URmlTzw&oe=6661FAF6","https://www.facebook.com/myrene.lemi",,"Yes ma'am Hindi po para SA iyo Ang divorce because you have a happy marriage life pero isipin mo naman kami na Hindi successful Ang married life. Hindi lang po sana Ang kapakanan niyo Ang iniisip niyo po.",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=782176567338638","1","2024-05-29T12:31:27.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzc4MjE3NjU2NzMzODYzOA==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNzgyMTc2NTY3MzM4NjM4","186","100006933916092","Winter Blue","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/445533342_3660017344239360_3689180915078835062_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cd9VQQdYv5kQ7kNvgEYeHhZ&_nc_ht=scontent-ord5-2.xx&oh=00_AYBvall7cCHosRfwYm8IAnJHr9a6p2lSb793yRmb4QcW9Q&oe=6661D1A2","https://www.facebook.com/people/Winter-Blue/100006933916092/",,"Nasa subdivision lanG ata anG pananaw ni madamm..",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1157388281976561",,"2024-05-30T07:42:52.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzExNTczODgyODE5NzY1NjE=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTE1NzM4ODI4MTk3NjU2MQ==","24","606367857","Reylan Gamboa","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/341184262_935727721009056_1275831646062865780_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Hm9od-tLovsQ7kNvgH80A3W&_nc_ht=scontent-ord5-2.xx&oh=00_AYD6QdDcYT_FSHwpnCUlHk55hl90_pdBqzv-Rj6lqMkMmg&oe=6661FE3C",,,"Baw si tiyay hu. Congratz kung happy ang family life mo! Sana all. Gwa gwa man sa panimalay mo kung maminsar ay kay indi lang ikaw ang may family sa Pilipinas. Sa amo ni nga comment, daw nakapanumdum ko kung ano ang impact ka divorce law sa housing industry. 🤔",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=437203952359599",,"2024-05-29T12:16:16.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzQzNzIwMzk1MjM1OTU5OQ==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNDM3MjAzOTUyMzU5NTk5","3","581283922","Ikon Villaester Besa Rio","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/370283325_10161731386673923_6363644724473947959_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_yzyxKQL4AQQ7kNvgFS2ttV&_nc_ht=scontent-ord5-2.xx&oh=00_AYBpvql5zBSfLqhBtU22o5P4dPxyHe1uhLDs6x58soC_fw&oe=666202EA","https://www.facebook.com/besario.noki",,"Kubad jud",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1602724490522197","10","2024-05-29T11:17:00.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzE2MDI3MjQ0OTA1MjIxOTc=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTYwMjcyNDQ5MDUyMjE5Nw==","502","100023551832226","Jules Aprilrose","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/307709192_1249278852533831_3411015010797003518_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ih55eiK6oV0Q7kNvgH9R47m&_nc_ht=scontent-ord5-2.xx&oh=00_AYDR8uwjZ69-v4am32-nTk7d7Wd4Wz_xM3rM-JQYOJ9p7g&oe=6661FF3D",,,"Yung lupain nya lumalawak pero yung utak hindi 😄",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=2815382785285560","3","2024-05-29T11:17:51.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzI4MTUzODI3ODUyODU1NjA=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMjgxNTM4Mjc4NTI4NTU2MA==","89","100006507825367","DjBillie CalbayogCity","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/240233255_3356369021256659_2733346459954257669_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FuD1iXa2itYQ7kNvgFumvdh&_nc_ht=scontent-ord5-2.xx&oh=00_AYCfDvHsZEdVA56GJx8_H4m5gyS7v42S1nnp0ODjFZnDDA&oe=6661E89A","https://www.facebook.com/people/DjBillie-CalbayogCity/100006507825367/",,"Napuno na ng lupa ang utak 🫢😂",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1387392158588318","2","2024-05-29T11:29:24.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzEzODczOTIxNTg1ODgzMTg=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTM4NzM5MjE1ODU4ODMxOA==","96","1353666674","Jon Catimbang","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/327030802_735898571165596_8049603881026790178_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7SE6xW2zA0AQ7kNvgFZpiha&_nc_ht=scontent-ord5-2.xx&oh=00_AYAHmrcVMn9ZOy1MUtoMxva38Am7M-7OrSWB5FMYKZONbQ&oe=6661D593",,,"paano kang hindi magiging masaya eh inubos mo na lahat ng lupa sa kapatagan..wag mo na pakialaman ang divorce bill, hayaan mo na yon sa mga gustong mag diborsyo..🤣🤣🤣",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1465608804156354",,"2024-05-29T13:12:51.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzE0NjU2MDg4MDQxNTYzNTQ=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTQ2NTYwODgwNDE1NjM1NA==","69","679606928","Joseph Delos Santos","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/428008499_10161813395321929_1276731550238473025_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=z5g-aRXxtGIQ7kNvgEGCTCB&_nc_ht=scontent-ord5-2.xx&oh=00_AYBqoVGKpN9xBoZ7-f7zRiEKqfGnNvPinRWJN6RysHFajw&oe=6661DFFA",,,"Ang divorce ay hindi para sa masayang mag-asawa. Ito sy para sa mag-asawang ginawana ang lahat ngunit hindi talaga nakayanan resolbahan. Bigyan pagkakataon magsimula muli.",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=487588580290595","3","2024-05-29T11:16:38.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzQ4NzU4ODU4MDI5MDU5NQ==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNDg3NTg4NTgwMjkwNTk1","229","1566721502","Danilo Delos Santos Jr.","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/241007607_10219191178681423_3777326694206798577_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fdJe0XyHt5IQ7kNvgEJxmBh&_nc_ht=scontent-ord5-2.xx&oh=00_AYBR1ei3hBOjzPZLWGHH0J_3fnD5yRz0GHxUu8xrnc02mQ&oe=6661FB74","https://www.facebook.com/delossantosjr.danilo",,"Di naman kasi para sayo. Ang pag tratrabaho mo sa Senado ay hindi para sa interest at kasiyahan mo kundi para sa mga Pilipino 😐🙄",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=993610968945639","2","2024-05-29T11:18:46.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzk5MzYxMDk2ODk0NTYzOQ==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfOTkzNjEwOTY4OTQ1NjM5","36","100000350200162","Jhunmar Tan","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/439747953_7600994069922191_2683301189500748712_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-2rjk4kYIjcQ7kNvgE_kdqF&_nc_ht=scontent-ord5-1.xx&oh=00_AYDaAtYuylSUO9YRILhMcVUlRz-QI3cvusUSnuhKihAuvw&oe=6661E610",,,"Nasamay yata sya na pag gumagawa ng batas eh para sa kanila. kung masaya po ang “family life” nyo e di wala kayo dapat ikabahala sows",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=368704812399767","4","2024-05-29T11:17:15.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzM2ODcwNDgxMjM5OTc2Nw==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMzY4NzA0ODEyMzk5NzY3","46","100003616600053","Junn Cruzz","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/442439874_3212518642211991_5021954144237820260_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CoagcsOPXFUQ7kNvgE_llHw&_nc_ht=scontent-ord5-2.xx&oh=00_AYDm-u6gXwyataMxhPzTIFH8DGwTuIOG5FUTl-_SE4jkJQ&oe=6661D5AB","https://www.facebook.com/renato.cruz.7169",,"dapat pala meron kng sariling bansa kasi yun gusto mo lng ang pabor ka ..",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=442817345008920","2","2024-05-29T11:20:06.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzQ0MjgxNzM0NTAwODkyMA==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNDQyODE3MzQ1MDA4OTIw","34","100002031667241","James Esteban Gadingan","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/434014183_7245321418878842_4469616102926115636_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=WHaG20S-q2MQ7kNvgFoEPjn&_nc_ht=scontent-ord5-1.xx&oh=00_AYCetSuJY516JFqJUnL6hEH64p6yhIysWWItqcWGy9sTtA&oe=6661E07C",,,"Sarili nya lang talaga iniisip nia, gawin na dapat option ang divorce sa Pinas. Di yung happy ang married life mo, un na lang batayan mo. Paano naman ung mga naabuso? Tsk",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=970699191192341",,"2024-05-29T11:23:05.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzk3MDY5OTE5MTE5MjM0MQ==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfOTcwNjk5MTkxMTkyMzQx","41","100001267966459","Angel Carullo Bron","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/432042336_7618796664839190_480940048030789966_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yNi6vgoqS8oQ7kNvgF34utp&_nc_ht=scontent-ord5-2.xx&oh=00_AYAwo2ZkTEGgZxp0pa2lOs-Ikow1K5iVyMAR7cXlsRKC3A&oe=6661DC42",,,"Damot naman neto😂😂😂porke you have a very happy family life ,against kana sa divorce😂😂
Hayaan mo namang maramdaman ng iba yung meron kang happiness.",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=388647934136752",,"2024-05-29T11:14:20.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzM4ODY0NzkzNDEzNjc1Mg==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMzg4NjQ3OTM0MTM2NzUy","40","100000293028809","Michael Ryan Rodriguez","https://scontent-ord5-2.xx.fbcdn.net/v/t1.6435-1/201775846_4333357793350612_7414511813813265628_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Vpqe2z2jd_EQ7kNvgHS6A_Q&_nc_ht=scontent-ord5-2.xx&oh=00_AYBjKLPQp9N-7L5eow-jjx5QI-Sag1oLrfmm3Vrvi8PkfQ&oe=66838B9F",,,"maka sarili nga confirm",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1979499089134645","1","2024-05-29T15:17:39.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzE5Nzk0OTkwODkxMzQ2NDU=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTk3OTQ5OTA4OTEzNDY0NQ==","9","709033553","Lester Lorzano","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/428599562_10161465319508554_4598999774793194980_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=O4XknXLSxVEQ7kNvgESJseo&_nc_ht=scontent-ord5-1.xx&oh=00_AYAmcxYeV9btmpNfHzPyCw-Mm2NabgjPIGn4HTPze00Pkg&oe=666200B6",,,"Dahil masaya ka bahala na yung iba 😂😂😂😂
Nice one po 😂😂😂",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=780415374072090",,"2024-05-29T12:23:22.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzc4MDQxNTM3NDA3MjA5MA==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNzgwNDE1Mzc0MDcyMDkw","8","627044863","Claire Eugenio","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/339493133_6030400833743705_735491677530715697_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ln2PJd_-Y_YQ7kNvgEzDpuE&_nc_ht=scontent-ord5-2.xx&oh=00_AYDuzfBCAgmL5sWvFHOsLUfbbhBCFwjJztnVsygt4e85TQ&oe=6661D6D4",,,"Wala siyang paki sa ibang tao basta siya masaya sa marriage life niya. Hindi pare parehas ang kapalaran ng tao sa marriage life.",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=996096885466316",,"2024-05-29T12:30:56.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzk5NjA5Njg4NTQ2NjMxNg==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfOTk2MDk2ODg1NDY2MzE2","9","100000146081578","Jeffrey Bilbao","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/435707498_8198731753474946_7388221526989427203_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jw0JawYZjg4Q7kNvgGFIdN2&_nc_ht=scontent-ord5-1.xx&oh=00_AYCloZ4mzooNeUI4yyZ7YpxtuN1gJnodL3YiczypgbFeQw&oe=666200F4","https://www.facebook.com/jeffrey.bilbao",,"Sana all na lng tlga madame, how to be u po?",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=776209857926612",,"2024-05-29T11:40:30.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzc3NjIwOTg1NzkyNjYxMg==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNzc2MjA5ODU3OTI2NjEy","0","100026919469002","Cheryl Maglinao","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/436253449_1443159349924700_2913151946339348436_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9EL_hIn4P7wQ7kNvgF0f6nk&_nc_ht=scontent-ord5-1.xx&oh=00_AYCGHnrgwCvdFOQmJdIpwU27vGZmV9b8mm7MwaM3ScBWxQ&oe=6661FC26",,,"May sariling mundo si maam 🤣😂 walang paki sa iba🤣",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1277896836516350","5","2024-05-29T11:21:04.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzEyNzc4OTY4MzY1MTYzNTA=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTI3Nzg5NjgzNjUxNjM1MA==","17","100000550086016","Rlyn Aragon Nerida","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/355872984_7029273680434232_8137404316069155030_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RsIIIeAUJdAQ7kNvgF-Wiy0&_nc_ht=scontent-ord5-1.xx&oh=00_AYAuH3TUCstLjsAW5eSn3UI4miMWXlL-C6btJaa699q2XQ&oe=6661F849","https://www.facebook.com/erlina.nerida",,"Wag magpakasal.pag dika sigurado para wala kayong i diborsyo

Ang kasal ay sagrado hindi laro na pag ayaw mo na, diborsyo na🤪",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=432708159547083",,"2024-05-29T11:27:10.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzQzMjcwODE1OTU0NzA4Mw==","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfNDMyNzA4MTU5NTQ3MDgz","0","100000304399938","Röd'l Máw Wüii Ràtt","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/441580587_7760171484002921_2329124583640547386_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=avgea0WfZaUQ7kNvgFE4x-y&_nc_ht=scontent-ord5-1.xx&oh=00_AYDqEYJzmLIeQ9xJhbRC2iU87pR2hn630I3hXBfq4d35aw&oe=6661DC0A",,,"Apaka selpis talaga ng mukhang ipis na 'to! Gusto mo kaw lang masaya?",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1598597817368747","1","2024-05-30T04:28:55.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzE1OTg1OTc4MTczNjg3NDc=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTU5ODU5NzgxNzM2ODc0Nw==","23","1528278764","Myke Sy Batac","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/369058959_10229436195719164_8859649419011666924_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_PJE1aiLbbUQ7kNvgG484cD&_nc_ht=scontent-ord5-2.xx&oh=00_AYDLUGh_Q_a8LLfxRN0pKRC4ZoHee44N3iN5zr-XxKvjSQ&oe=6661FE77",,,"Please lang wag nyo na iboto to sa susunod na election. Puro pang sariling interest lang habol ng buong pamilya neto.",
,,,,,,"https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498&comment_id=1835205730292184","2","2024-05-29T11:19:53.000Z","886180786890512","https://www.facebook.com/photo/?fbid=886179873557270&set=a.650104283831498","ZmVlZGJhY2s6ODg2MTgwNzg2ODkwNTEyXzE4MzUyMDU3MzAyOTIxODQ=","Y29tbWVudDo4ODYxODA3ODY4OTA1MTJfMTgzNTIwNTczMDI5MjE4NA==","38","1140956867","Zena Bernardo Bernardo","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/435673564_10231684600954979_1881188648554212974_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8cJshBYem8UQ7kNvgEVbdTv&_nc_ht=scontent-ord5-2.xx&oh=00_AYAcTk0pGGFfkREQzRONeStQS8Go4PV69nhgSA63y9ahdA&oe=6661CF8C",,,"Kelan kaya magkakaroon ng tamang sagot si madame sa lifetime niya?",
